"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0147",0.156472100764129,0.118234818513068,0.13085820658673,0.0909675348131255,0.291396965410151,0.0427164199476155,0.0546503175648523,0.0312389773296852,0.0834646590706428
"Bulk_0148",0.0329146562980063,0.218734166433735,0.0395366491803561,0.132448655006667,0.0479455377071668,0.0115637496998718,0.331294792377984,0.0893990885370528,0.0961627047591596
"Bulk_0149",0.0577720358624055,0.0331474081089638,0.080812456509588,0.139459441930287,0.107728712141433,0.208145167655285,0.103956152761621,0.15881081035994,0.110167814670477
"Bulk_0150",0.0746604215981419,0.0890472860669672,0.0576459237872034,0.333832131319515,0.0563504419230754,0,0.299108187812942,0.0813537776951667,0.00800182979698778
"Bulk_0151",0.172922911131217,0.0805752710108692,0.0863101757385409,0.0944651257012871,0,0.0654049294011481,0.207218280105268,0.0574972622845498,0.23560604462712
"Bulk_0152",0.0565751972910926,0.0424860990200618,0.084092162038699,0.375098719849016,0.103006384707419,0.165170248348356,0.0396380231582684,0.00737664631153853,0.126556519275548
"Bulk_0153",0.0740945563089947,0.0635039391080634,0.0499653344243599,0.144575079093995,0.106381895328286,0.234058793666607,0.228061822238718,0.0261893215958672,0.0731692582351075
"Bulk_0154",0.0368085624159843,0.0739240479427765,0.0057081140541951,0.0815254079560475,0.153761435442522,0.144695450106027,0.0486306730100624,0.294503634903275,0.16044267416911
"Bulk_0155",0.0309400260376222,0.098872754902107,0.121937097818373,0.225330307821395,0.087783863829854,0.0424787007233451,0.0639144944976524,0.256209794878213,0.0725329594914391
"Bulk_0156",0.300877655701755,0.0158088904075503,0.170263160711562,0.259547299967042,0.0463792190758437,0.0419193369862289,0.0654350271137097,0.0758606649032379,0.0239087451330702
"Bulk_0157",0.429730209190483,0.0214730572931747,0.127706970450082,0.125228159078322,0,0.0637717905095405,0.071548765861878,0.0625432613018314,0.0979977863146882
"Bulk_0158",0.0276055708277033,0.0243762386319747,0.0281467653927379,0.129156493017422,0.0151480834457658,0.134776506238485,0.361027368634472,0.0448849353771548,0.234878038434286
"Bulk_0159",0.0256989795565276,0.0814890391083078,0.161282840293375,0.138494457685657,0.334469480955694,0.186985189295806,0.00789261307612104,0.0329713635659106,0.0307160364626004
