"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0012",0.0428935497480795,0.0246340054440001,0.0217945357747981,0.00878212411806912,0.0104775315960424,0.00946525607274285,0.328477706949097,0.0506272339583941,0.502848056338776
"Bulk_0013",0.0137547743376827,0.0196489805767695,0.0261707896984378,0.037336907603694,0.0281987177358735,0.0115964473065574,0.368820374636928,0.00520868108794513,0.489264327016112
"Bulk_0014",0.00964976640566023,0.0293473792554478,0.0872064054131824,0.0620754612258284,0.0911101504170862,0.0269586567910214,0.287848374606628,0.0171915703807827,0.388612235504363
"Bulk_0015",3.33229503667357e-21,0.0409957639011152,0.0257940549114193,0.0576515670247236,0.0858361535093825,0.0418873668306145,0.288177480187044,0.00842933859871998,0.451228275036981
"Bulk_0016",0.0297464688966747,0.0306574153543042,0.173447607843094,0.0235640596666867,0.00879946460873532,0.0105167911331513,0.25551651821237,0.0923321008608387,0.375419573424145
"Bulk_0017",0.0602088002589385,0.0364222117250006,0.0160840506859651,0.048088222875352,0.0798777931587241,0.026406513470122,0.251626787522503,0.064131974164265,0.41715364613913
"Bulk_0018",0.0125160611099955,0.0263823018278533,0.0460281837482284,0.0277114524046049,0.0660839924899026,0.00779114905640083,0.305789682996847,0.00365766216979815,0.504039514196369
"Bulk_0019",0.101283003749814,0.0506408836745225,0.0231983450358892,0.170185300365412,0.018826655951633,0.0262622592473286,0.151950749055775,0.0995697820972402,0.358083020822385
"Bulk_0020",0.0621458427553295,0.0534167933927154,0.129113176018788,0.0108116594772453,0.0426153424385186,0.00474636665918471,0.14140723524614,0.273222632935217,0.282520951076862
"Bulk_0021",0.0992659498741085,0.0777600805052135,0.0231142891846892,0.0591166285091412,0.0195902827449372,0.0244631903759111,0.205338870348159,0.0483922934627209,0.442958414995119
"Bulk_0022",0.0109838063983776,0.0172442936498749,0.0147073116541375,0.23552037600979,0.00284351000981737,0.0266236489002178,0.183275165006642,0.208069548931941,0.300732339439202
"Bulk_0023",0.0152454277447487,0.0100576519534321,0.11821785588339,0.0744854658076774,0.0169161811837659,0.00330126653303689,0.215361881678497,0.244140493298786,0.302273775916665
"Bulk_0024",1.94862287360338e-20,0.0420501446401233,0.00971281567474499,0.0358318195582964,0.0343669699874302,0.0370700590614193,0.259915107047186,0.146172500955456,0.434880583075344
"Bulk_0025",0.0326423277449662,0.0363402654101172,0.0154661006575759,0.100846978730271,0.124774269198614,0.0066245618220007,0.197005944999113,0.0816656719154955,0.404633879521846
"Bulk_0026",1.40272081733522e-07,0.020922168141316,0.0869119381522496,0.13344324998416,0.041411165722442,0.0425099445371616,0.24166499980616,0.0795677478318841,0.353568645552545
"Bulk_0027",4.50655314680086e-09,0.0450273392464743,0.0406863977914482,0.0855722730248469,0.0490932126098248,0.0148321931857257,0.152331244488251,0.271659198650171,0.340798136496705
"Bulk_0028",0.0682994367531899,0.0917986469161197,0.063970782866768,0.0469110961962901,0.00441408424661776,0.0136950086729066,0.185485330936529,0.100239941115923,0.425185672295656
"Bulk_0029",2.34526105409293e-09,0.0568621448193284,0.0295778998944593,0.0462607636939174,0.0161929315860186,0.0889855433416245,0.342710703999769,0.0249751208491609,0.394434889470461
"Bulk_0030",0.00231843574924774,0.0719608310099644,0.0728044767659482,0.0386560480235595,0.0391743814782463,0.033286205752761,0.258162092494856,0.033508097203646,0.450129431521771
"Bulk_0031",0.0383114962599607,0.0190141565778413,0.0228471300832833,0.0169877089649945,0.1725990796831,0.03765200439108,0.213441725702479,0.014561952374564,0.464584745962697
"Bulk_0032",0.0121456631199567,0.0226775102347329,0.0440087629296279,0.0542545055468075,0.03046829560446,0.0143623044333872,0.265864582713661,0.047642149576103,0.508576225841263
"Bulk_0033",0.00760427336357359,0.0328722992599328,0.0120187305083603,0.110358906640056,0.0338522712847966,0.0247972140602893,0.196349647226858,0.273383296667857,0.308763360988277
"Bulk_0034",0.0295615268875434,0.0774797858131424,0.0238241775261268,0.00767187466814319,0.0746422522715963,0.00777065025273943,0.211494317960828,0.154218301524424,0.413337113095456
"Bulk_0035",0.0149633332119947,0.0296289654239889,0.153969024471287,0.0100041389440402,0.0248509295804573,0.00880476628547633,0.20627876188969,0.18234711869945,0.369152961493615
"Bulk_0036",0.00240509584172846,0.0591016735831434,0.0880515547125349,0.0155289477266316,0.0161940950868226,0.0422955277261919,0.279743117148222,0.038837959793961,0.457842028380764
"Bulk_0037",0.00641660740629816,0.0409037954009959,0.0226374970406669,0.0361093898093661,0.0209391447583511,0.0306162231061903,0.341392975567505,0.00350900650601911,0.497475360404607
"Bulk_0038",0.0318447145476422,0.0421918269187045,0.0188892071079178,0.0265427222468489,0.0703112119739245,0.0241824391509899,0.193717955396404,0.24184579858103,0.350474124076538
"Bulk_0039",0.0061290633759864,0.0257404953903486,0.0253873841524089,0.0159200991436138,0.0468970098868067,0.00893747971747245,0.259200990151963,0.131005182195659,0.480782295985741
"Bulk_0040",0.0110513988634174,0.0260835585761864,0.109039371904698,0.0384555580494181,0.0306655232929187,0.0716006492255726,0.25835126201299,0.053823146393527,0.400929531681272
